tipo_unidade;nome_oficial;rpa;distrito_sanitario;microregiao;cnes;cod_nat;tipo_servico;endereço;bairro;fone;especialidade;como_usar;horario;ordem;latitude;longitude
1|Academia da Cidade;Academia da Cidade Pólo Vila dos Milagres;5;8;8.3;7508557;Própria;Pólo de Academia da Cidade;Rua Cantora Dalva de Oliveira, S/N;Barro;33552820;Prática de Atividades Físicas, Lazer e Orientação para Hábitos Saudáveis, Potencializando a Utilização Dos Espaços Públicos e Estimulando o Protagonismo Social.;O acesso aos serviços pode ser por encaminhamento de uma unidade de saúde ou de forma voluntária, sem pré-requisito para participar das aulas. As informações dos alunos serão levantadas durante o processo de Avaliação Física.;Segunda à sexta das 05:30 às 11:30 e das 14:00 às 20:00. Atividades no pólo acontecem das 05:30 às 08:30 e das 17:00 às 20:00.;01.00.00.041;-8.10781659674;-34.9547210713
1|Academia da Cidade;Academia da Cidade Pólo Vila Um Por Todos;3;7;7.1;7135823;Própria;Pólo de Academia da Cidade;Rua Vasco da Gama, S/N;Vasco da Gama;33553820/2812;Prática de Atividades Físicas, Lazer e Orientação para Hábitos Saudáveis, Potencializando a Utilização Dos Espaços Públicos e Estimulando o Protagonismo Social.;O acesso aos serviços pode ser por encaminhamento de uma unidade de saúde ou de forma voluntária, sem pré-requisito para participar das aulas. As informações dos alunos serão levantadas durante o processo de Avaliação Física.;Segunda à sexta das 05:30 às 11:30 e das 14:00 às 20:00. Atividades no pólo acontecem das 05:30 às 08:30 e das 17:00 às 20:00.;01.00.00.042;-8.01016767506;-34.922468621
2.1|Unidades Básicas de Saúde;CS Bidu Krause;5;5;5.3;0000868;Própria;Unidade Básica de Saúde;Av Onze de Agosto, S/N;Totó;33550301;Clinica Médica,  Pediatria, Ginecologia, Odontologia, Fisioterapia, Dermatologia;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;02.01.00.001;-8.07937775047;-34.9703681618
2.1|Unidades Básicas de Saúde;CS Dom Miguel de Lima Valverde;6;6;6.3;0001392;Própria;Unidade Básica de Saúde;Rua Feliciano José de Farias, 195;Boa Viagem;33550061;Clínica Médica, Pediatria, Ginecologia, Dermatologia, Endocrinologia, Nutrição, Odontologia, Psicologia, Geriatria, Colposcopia.;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;02.01.00.002;-8.13342108939;-34.904659968
2.1|Unidades Básicas de Saúde;CS Dr Aristarco Azevedo;6;8;8.2;0001198;Própria;Unidade Básica de Saúde;Rua Bahia, 29;Jordão;33554380;Pediatria, Ginecologia, Clínica Médica;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;02.01.00.003;-8.13157772571;-34.9370099337
2.1|Unidades Básicas de Saúde;UBT Dr José Dustan Carvalho Soares;4;4;4.1;0001813;Própria;Unidade Básica de Saúde;Rua Mauríco de Nassau S/N Caiara;Iputinga;33554388;Clínica Médica, Odontologia, Pediatria, Dermatologia;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;02.01.00.004;-8.03856413665;-34.9310490866
2.1|Unidades Básicas de Saúde;CS Francisco Pignatari;3;3;3.2;0001163;Própria;Unidade Básica de Saúde;Estrada do Arraial, 4155;Casa Amarela;33554400;Clínica Médica, Ginecologia, Odontologia, Dermatologia, Nutrição;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;02.01.00.005;-8.02755901116;-34.9186940689
2.1|Unidades Básicas de Saúde;CS Gaspar Regueira Costa;5;5;5.3;0001414;Própria;Unidade Básica de Saúde;Rua Padre Diogo Rodrigues, 144;Barro;33554404;Clínica Médica, Pediatria,  Ginecologia, Odontologia com Odontopediatra;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;02.01.00.006;-8.08983612925;-34.9422091091
2.1|Unidades Básicas de Saúde;UBT Iná Rosa Borges;3;7;7.1;0001236;Própria;Unidade Básica de Saúde;Rua Senador Milton Campos, S/N;Vasco da Gama;33554408;Clínica Médica,  Ginecologia, Odontologia, Dermatologia, Pediatria;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;02.01.00.007;-8.01629782987;-34.9210997659
2.1|Unidades Básicas de Saúde;CS Joaquim Costa Carvalho;3;3;3.2;0002011;Própria;Unidade Básica de Saúde;Rua Sirigi, S/N;Alto do Mandu;33554412;Clínica Médica, Pediatria, Ginecologia, Odontologia;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;02.01.00.008;-8.02434824565;-34.9284859357
2.1|Unidades Básicas de Saúde;CS Mário Monteiro Melo;3;7;7.2;0001317;Própria;Unidade Básica de Saúde;Rua Nova Descoberta, 99;Nova Descoberta;33554385;Clínica Médica, Pediatria, Ginecologia, Odontologia;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;02.01.00.009;-8.01897516671;-34.9263286638
2.1|Unidades Básicas de Saúde;CS Prof César Montezuma;1;1;1.1;0002143;Própria;Unidade Básica de Saúde;Av Cais do Apolo, 925;Bairro do Recife;33554420;Clínica Geral, Odontologia Clínica;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;02.01.00.010;-8.05433824479;-34.8721674263
2.1|Unidades Básicas de Saúde;UBT Prof Fernandes Figueiras;5;5;5.3;0000841;Própria;Unidade Básica de Saúde;Av São Paulo, 605;Jardim São Paulo;33554396;Clínica Médica, Ginecologia, Nutrição;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;02.01.00.011;-8.08120706352;-34.9403475908
2.1|Unidades Básicas de Saúde;UBT Prof Joaquim Cavalcante;4;4;4.2;0000639;Própria;Unidade Básica de Saúde;Av do Forte, 1350;Torrões;33554425;Clínica médica, Pediatria, Ginecologia, Odontologia;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;02.01.00.012;-8.05888388976;-34.9319138572
2.1|Unidades Básicas de Saúde;UBT Prof José Carneiro Leão;6;6;6.1;0000752;Própria;Unidade Básica de Saúde;Rua Nogueira de Souza, 334;Pina;33554428;Clínica Médica, Pediatria, Ginecologia, Odontologia com Odontopediatria;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;02.01.00.013;-8.08741278665;-34.8897945879
2.1|Unidades Básicas de Saúde;UBT Prof Mário Ramos;3;3;3.2;0001759;Própria;Unidade Básica de Saúde;Rua Oscar de Barros, 175;Casa Amarela;33554434;Ginecologista, Pediatria, Clínica Médica, Odontologia, Médico do Trabalho, Psicologia, Fisioterapia;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;02.01.00.014;-8.02287521252;-34.9161884653
2.1|Unidades Básicas de Saúde;CS Prof Monteiro de Morais;2;2;2.3;0000825;Própria;Unidade Básica de Saúde;Av Beberibe, 419;Beberibe;33556848;Ginecologia, Pediatria, Clínica Médica;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;02.01.00.015;-8.00393487891;-34.8966966079
2.1|Unidades Básicas de Saúde;CS Prof Olinto de Oliveira;4;4;4.3;0000817;Própria;Unidade Básica de Saúde;Rua São Francisco de Paula, 47;Caxangá;33556442/6443;Clínico Geral, Enfermagem,  Ginecologia, Dermatologia  e Odontologia;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;02.01.00.016;-8.03069297999;-34.9557636317
2.1|Unidades Básicas de Saúde;UBT Prof Romero Marques;5;5;5.1;0000760;Própria;Unidade Básica de Saúde;Rua Carlos Gomes, 932;Prado;33554440;Clínica Médica, Ginecologia, Odontologia com Odontopediatra, Pediatria;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;02.01.00.017;-8.0638141226;-34.9137048089
2.1|Unidades Básicas de Saúde;UBT Sebastião Ivo Rabelo;6;8;8.3;0001082;Própria;Unidade Básica de Saúde;Av Campina Grande, S/N UR 01;Cohab;33555445;Clínica Médica, Pediatria, Ginecologia, Odontologia, Reumatologia, Dermatologia, Psicologia, Psiquiatria;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;02.01.00.018;-8.11963205579;-34.9478815949
2.1|Unidades Básicas de Saúde;UBT Romildo Gomes;6;6;6.2;0001090;Própria;Unidade Básica de Saúde;Rua Jalisco, S/N;Imbiribeira;33554448;Clínica Médica, Pediatria, Ginecologia, Odontologia com CEO, Acupuntura, Psicologia, Gastroenterologia, Cardiologia, Dermatologia, Psiquiatria, Pneumologia, Geriatria, Endocrinologia.;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;02.01.00.019;-8.11682838797;-34.9109908443
2.1|Unidades Básicas de Saúde;PAM Ceasa;5;5;5.3;0001368;Própria;Unidade Básica de Saúde;Br 101 Girador do Curado;Curado;33550090;Clínica Médica, Pediatria, Ginecologia, Odontologia;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;02.01.00.020;-8.07289705871;-34.9434788213
2.1|Unidades Básicas de Saúde;USF Prof Bruno Maia;3;7;7.2;0001058;Própria;Unidade Básica de Saúde;Alto do Refugio, S/N;Nova Descoberta;33554416;Pediatria, Ginecologia;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;02.01.00.021;-8.00130829104;-34.9247265631
2.1|Unidades Básicas de Saúde;USF Prof Djair Brindeiro;6;6;6.3;0000833;Própria;Unidade Básica de Saúde;Rua Cosmorama, S/N;Boa Viagem;33550119;Clínica Médica, Ginecologia;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;02.01.00.022;-8.14823767649;-34.9137397316
2.2|Unidades Saúde da Família;CS Alto do Capitão;2;2;2.3;5356881;Própria;Unidade de Saúde da Família;Rua Tubiracaba, S/N;Dois Unidos;33556922;Clínico Geral, Enfermagem  e Odontologia;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;02.02.00.001;-8.00000841179;-34.9139450345
2.2|Unidades Saúde da Família;CS Alto do Céu;2;2;2.2;0001503;Própria;Unidade de Saúde da Família;Rua Capitão Salgueiro, 267;Porto da Madeira;33556206;Clínico Geral e Enfermagem;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;02.02.00.002;-8.00969165338;-34.8915349122
2.2|Unidades Saúde da Família;CS Alto do Maracanã;2;2;2.3;3567826;Própria;Unidade de Saúde da Família;Rua Subida Medalha Milagrosa, 153 Alto do Maracanã;Dois Unidos;33556972;Clínico Geral, Enfermagem  e Odontologia;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;02.02.00.003;-8.00386940352;-34.9084878457
2.2|Unidades Saúde da Família;CS Alto dos Coqueiros - Córrego da Jaqueira;2;2;2.3;3006468;Própria;Unidade de Saúde da Família;Rua Córrego da Jaqueira, 160;Linha do Tiro;33554660;Clínico Geral, Enfermagem  e Odontologia;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;02.02.00.004;-8.00792619909;-34.9014759421
2.2|Unidades Saúde da Família;CS Bianor Teodósio;2;2;2.3;0028088;Própria;Unidade de Saúde da Família;Av Hildebrando de Vasconcelos, S/N;Dois Unidos;33556094;Clínico Geral, Enfermagem  e Odontologia;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;02.02.00.005;-7.99317183648;-34.9124852185
2.2|Unidades Saúde da Família;CS Byron Sarinho;2;2;2.2;3301974;Própria;Unidade de Saúde da Família;Rua Nazaré, 293;Água Fria ;33556511;Clínico Geral, Enfermagem  e Odontologia;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;02.02.00.006;-8.01719357825;-34.895812969
2.2|Unidades Saúde da Família;CS Cabanga;1;1;1.2;3862836;Própria;Unidade de Saúde da Família;Rua Escritor Souza Barros, 273;Cabanga;33556418;Clínico Geral, Enfermagem  e Odontologia;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;02.02.00.007;-8.07964791834;-34.9001315667
2.2|Unidades Saúde da Família;CS Chão de Estrelas;2;2;2.1;0022233;Própria;Unidade de Saúde da Família;Rua Dr Elias Gomes, 65 - Chão de Estrelas;Campina do Barreto;33556694;Clínico Geral, Enfermagem, Odontologia e Nasf;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;02.02.00.008;-8.01940193566;-34.8809006179
2.2|Unidades Saúde da Família;CS Clube dos Delegados;2;2;2.3;3445275;Própria;Unidade de Saúde da Família;Rua João Cavalcanti Petribu, S/N;Dois Unidos;33556905;Clínico Geral, Enfermagem  e Odontologia;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;02.02.00.009;-7.99157592538;-34.9174388921
2.2|Unidades Saúde da Família;CS Coelhos I;1;1;1.3;0022195;Própria;Unidade de Saúde da Família;Rua Biturana, 110;Coelhos;33554648;Clínico Geral, Enfermagem, Odontologia e Nasf;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;02.02.00.010;-8.06824062912;-34.8904550466
2.2|Unidades Saúde da Família;CS Coelhos II;1;1;1.3;0022209;Própria;Unidade de Saúde da Família;Rua Dr José Mariano, 699;Coelhos;33554653;Clínico Geral, Enfermagem  e Odontologia;Para ter acesso aos serviços o usuário deve residir na área de cobertura e realizar cadastro prévio na unidade de saúde.;Segunda à sexta das 08:00 às 17:00;02.02.00.011;-8.06616154748;-34.888393249
